"","Order","Family","Genus","Species","AdultBodyMass_g","BMR_mLO2hr","GestationLen_d","LitterSize","LittersPerYear","MaxLongevity_m","PopulationDensity_nkm2","SexualMaturityAge_d","TrophicLevel","GR_Area_km2","HumanPopDen_nkm2","PrecipMean_mm","TempMean_degC"
"3558","Rodentia","Muridae","Pseudomys","Pseudomys praeconis",39.9,NA,29.49,3.5,NA,NA,NA,NA,1,42,0,NA,NA
"3559","Rodentia","Muridae","Pseudomys","Pseudomys shortridgei",72,NA,NA,2.99,1,NA,NA,282.78,NA,45748,1.57,50.51,144.43
"3560","Cetacea","Delphinidae","Pseudorca","Pseudorca crassidens",1360000,NA,462,0.97,NA,264,NA,3224.04,3,NA,NA,NA,NA
"3561","Rodentia","Muridae","Pseudoryzomys","Pseudoryzomys simplex",45.2,NA,NA,NA,NA,NA,1530,NA,NA,478696,4.35,108.57,236.17
"3562","Chiroptera","Pteropodidae","Ptenochirus","Ptenochirus jagori",78.8,NA,125.46,1,2,96,NA,219.32,1,248720,235.4,199.19,241.88
"3563","Chiroptera","Pteropodidae","Ptenochirus","Ptenochirus minor",47,NA,NA,NA,NA,NA,NA,NA,NA,103200,170.38,175.7,238.87
"3564","Chiroptera","Pteropodidae","Pteralopex","Pteralopex acrodonta",255,NA,NA,NA,NA,NA,NA,NA,NA,440,42,NA,NA
"3565","Chiroptera","Pteropodidae","Pteralopex","Pteralopex anceps",570,NA,NA,1,NA,NA,NA,NA,NA,7319,16.77,182.39,261.39
"3566","Chiroptera","Pteropodidae","Pteralopex","Pteralopex atrata",487,NA,NA,NA,NA,NA,NA,NA,NA,9345,13,195.19,261.82
"3567","Chiroptera","Pteropodidae","Pteralopex","Pteralopex pulchra",289,NA,NA,NA,NA,NA,NA,NA,NA,728,13,200,247.5
"3568","Rodentia","Sciuridae","Pteromys","Pteromys momonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,264536,396.24,143.02,104.3
"3569","Rodentia","Sciuridae","Pteromys","Pteromys volans",143,NA,28.22,2.49,1.5,45.6,NA,NA,2,13883154,21.77,33.41,-59.39
"3570","Rodentia","Sciuridae","Pteromyscus","Pteromyscus pulverulentus",251,NA,NA,1.28,NA,NA,NA,NA,NA,238644,94.93,228.86,247.46
"3571","Chiroptera","Mormoopidae","Pteronotus","Pteronotus davyi",9.48,15.32,NA,0.98,1,NA,NA,NA,3,2748221,63.21,126.19,224.94
"3572","Chiroptera","Mormoopidae","Pteronotus","Pteronotus gymnonotus",13.6,NA,NA,0.98,NA,NA,NA,NA,3,3390493,30.85,153.35,235.89
"3573","Chiroptera","Mormoopidae","Pteronotus","Pteronotus macleayii",NA,NA,NA,NA,NA,NA,NA,NA,3,120492,118.67,108.01,251.47
"3574","Chiroptera","Mormoopidae","Pteronotus","Pteronotus parnellii",19.5,30.72,108.1,0.98,1,NA,NA,NA,3,8414217,32.23,152.61,240.05
"3575","Chiroptera","Mormoopidae","Pteronotus","Pteronotus personatus",7.94,22.96,NA,0.98,NA,NA,NA,NA,3,4866973,40.21,139.39,237.93
"3576","Chiroptera","Mormoopidae","Pteronotus","Pteronotus quadridens",5.6,6.12,156.83,0.98,1,NA,NA,NA,3,201573,168.91,106.77,245.98
"3577","Carnivora","Mustelidae","Pteronura","Pteronura brasiliensis",26000,NA,69.99,2.12,NA,154,NA,NA,3,8075624,6.27,162.68,245.44
"3578","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus mitratus",NA,NA,NA,NA,NA,NA,NA,NA,NA,95,216.94,111,245.49
"3579","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus monoceros",NA,NA,NA,NA,NA,NA,NA,NA,3,22396,698.42,160.5,165.8
"3580","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus nereis",NA,NA,NA,NA,NA,NA,NA,NA,3,1550,53,261,268
"3581","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus osgoodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,1032184,223.68,117.52,145.58
"3582","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus paradoxolophus",8.17,NA,NA,NA,NA,NA,NA,NA,3,267165,95.21,125.4,214.98
"3583","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pearsonii",11.6,NA,NA,NA,NA,NA,NA,NA,3,3427752,213.76,132.63,162.99
"3584","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus philippinensis",10.9,NA,NA,NA,NA,NA,NA,NA,3,391854,140.56,208.11,236.53
"3585","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus",5.16,NA,NA,1,NA,NA,NA,NA,3,459599,284.98,101.35,198.87
"3586","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus rex",NA,NA,NA,NA,NA,NA,NA,NA,3,323465,208.68,108.96,144.47
"3587","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus robinsoni",8.54,NA,NA,NA,NA,NA,NA,NA,3,46677,122.18,189.82,253.19
"3588","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus rouxii",12.2,NA,119.62,1,1,60,NA,390.79,3,599516,297.12,125.03,173.76
"3589","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus rufus",30.3,NA,NA,NA,NA,NA,NA,NA,3,224260,228.54,204.58,240.16
"3590","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sedulus",8.75,NA,NA,NA,NA,NA,NA,NA,3,868927,57.94,251.47,246.27
"3591","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus shameli",9.61,NA,NA,NA,NA,NA,NA,NA,3,662384,69.8,141.34,239.25
"3592","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,144051,3.57,154.38,241.04
"3593","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus simplex",6.26,NA,NA,1,NA,NA,NA,NA,NA,70406,87.8,212.21,243.55
"3594","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus simulator",8.07,NA,91.25,0.99,NA,NA,NA,NA,3,2950798,56.75,87.44,225.72
"3595","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus stheno",7.92,NA,NA,0.98,NA,NA,NA,NA,3,1443793,190.33,181.68,242.74
"3596","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus subbadius",NA,NA,NA,NA,NA,NA,NA,NA,3,368632,176.56,186.35,172.2
"3597","Chiroptera","Pteropodidae","Pteropus","Pteropus admiralitatum",304,NA,NA,1,NA,NA,NA,NA,NA,28281,12.99,189.91,255.51
"3598","Chiroptera","Pteropodidae","Pteropus","Pteropus aldabrensis",308,NA,NA,NA,NA,NA,NA,NA,NA,123,0,NA,NA
"3599","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",607,NA,NA,1,1,NA,NA,NA,1,1232899,10.91,76.36,249.99
"3600","Chiroptera","Pteropodidae","Pteropus","Pteropus anetianus",394,NA,NA,0.98,NA,NA,NA,NA,NA,10980,14,307,225
"3601","Chiroptera","Pteropodidae","Pteropus","Pteropus argentatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,800,23,292,248
"3602","Chiroptera","Pteropodidae","Pteropus","Pteropus brunneus",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3603","Chiroptera","Pteropodidae","Pteropus","Pteropus caniceps",521,NA,NA,NA,NA,NA,NA,NA,NA,24432,27.16,192.66,250.11
"3604","Chiroptera","Pteropodidae","Pteropus","Pteropus chrysoproctus",724,NA,NA,NA,NA,NA,NA,NA,NA,29872,27.16,280.9,237.2
"3605","Chiroptera","Pteropodidae","Pteropus","Pteropus conspicillatus",757,NA,NA,1,NA,NA,NA,657.98,1,384686,9.61,162.43,242.16
"3606","Chiroptera","Pteropodidae","Pteropus","Pteropus dasymallus",492,NA,NA,1,NA,372,NA,NA,2,3178,256.26,169.45,131.18
"3607","Chiroptera","Pteropodidae","Pteropus","Pteropus faunulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,314,44.71,NA,NA
"3608","Chiroptera","Pteropodidae","Pteropus","Pteropus fundatus",209,NA,NA,NA,NA,NA,NA,NA,NA,326,14,NA,NA
"3609","Chiroptera","Pteropodidae","Pteropus","Pteropus giganteus",818,377,166.59,1,1,376.8,NA,344.09,1,3550848,331.94,105,243.34
"3610","Chiroptera","Pteropodidae","Pteropus","Pteropus gilliardi",403,NA,NA,NA,NA,NA,NA,NA,NA,749,11.59,206.64,233.32
"3611","Chiroptera","Pteropodidae","Pteropus","Pteropus griseus",270,NA,NA,NA,NA,NA,NA,NA,NA,202739,93.9,212.28,219.97
"3612","Chiroptera","Pteropodidae","Pteropus","Pteropus howensis",233,NA,NA,0.98,NA,NA,NA,NA,NA,3,13,NA,NA
"3613","Chiroptera","Pteropodidae","Pteropus","Pteropus hypomelanus",433,216.2,NA,1,1,NA,NA,328.99,1,492950,143.41,214.4,236.08
"3614","Chiroptera","Pteropodidae","Pteropus","Pteropus insularis",NA,NA,NA,NA,NA,NA,NA,NA,1,73,158,NA,NA
"3615","Chiroptera","Pteropodidae","Pteropus","Pteropus leucopterus",343,NA,NA,NA,NA,NA,NA,NA,NA,107982,296.61,238.29,240.72
"3616","Chiroptera","Pteropodidae","Pteropus","Pteropus livingstonii",731,NA,152.08,1,NA,NA,NA,NA,NA,639,370.66,NA,NA
"3617","Chiroptera","Pteropodidae","Pteropus","Pteropus lombocensis",255,NA,NA,NA,NA,NA,NA,NA,NA,65053,117.11,200.69,242.61
"3618","Chiroptera","Pteropodidae","Pteropus","Pteropus lylei",320,NA,NA,NA,NA,NA,NA,NA,1,111952,148.94,167.45,259.48
"3619","Chiroptera","Pteropodidae","Pteropus","Pteropus macrotis",366,NA,NA,1,NA,NA,NA,NA,NA,361950,8.51,280.61,228.13
"3620","Chiroptera","Pteropodidae","Pteropus","Pteropus mahaganus",295,NA,NA,NA,NA,NA,NA,NA,NA,11364,15.67,185.99,265.11
"3621","Chiroptera","Pteropodidae","Pteropus","Pteropus mariannus",458,NA,NA,NA,NA,NA,NA,NA,1,1232,144.71,NA,NA
"3622","Chiroptera","Pteropodidae","Pteropus","Pteropus mearnsi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3623","Chiroptera","Pteropodidae","Pteropus","Pteropus melanopogon",867,NA,NA,NA,NA,NA,NA,NA,NA,37261,21.63,241.91,245.46
"3624","Chiroptera","Pteropodidae","Pteropus","Pteropus melanotus",NA,NA,156.83,1,1,NA,NA,182.49,NA,5919,71.35,277.5,261.49
"3625","Chiroptera","Pteropodidae","Pteropus","Pteropus molossinus",NA,NA,NA,NA,NA,NA,NA,NA,1,350,158,NA,NA
"3626","Chiroptera","Pteropodidae","Pteropus","Pteropus neohibernicus",1010,NA,NA,1,NA,NA,NA,NA,NA,455283,8.23,264.97,239.86
"3627","Chiroptera","Pteropodidae","Pteropus","Pteropus niger",470,NA,NA,1,NA,NA,NA,NA,NA,1882,476.34,174,230
"3628","Chiroptera","Pteropodidae","Pteropus","Pteropus nitendiensis",273,NA,NA,NA,NA,NA,NA,NA,NA,515,13,NA,NA
"3629","Chiroptera","Pteropodidae","Pteropus","Pteropus ocularis",227,NA,NA,NA,NA,NA,NA,NA,NA,26128,23,281,235.88
"3630","Chiroptera","Pteropodidae","Pteropus","Pteropus ornatus",333,NA,188.19,0.98,1,NA,NA,657.98,NA,18309,10,87.85,205.31
"3631","Chiroptera","Pteropodidae","Pteropus","Pteropus personatus",130,NA,NA,NA,NA,NA,NA,NA,NA,25383,35.19,201.4,250
"3632","Chiroptera","Pteropodidae","Pteropus","Pteropus phaeocephalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,158,NA,NA
"3633","Chiroptera","Pteropodidae","Pteropus","Pteropus pilosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3634","Chiroptera","Pteropodidae","Pteropus","Pteropus pohlei",350,NA,NA,NA,NA,NA,NA,NA,NA,5157,23,225.99,252
"3635","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",702,316.94,188.19,1,1,NA,NA,466.56,1,547128,27.01,70.95,158.14
"3636","Chiroptera","Pteropodidae","Pteropus","Pteropus pselaphon",NA,NA,NA,0.98,NA,NA,NA,NA,NA,72,455,NA,NA
"3637","Chiroptera","Pteropodidae","Pteropus","Pteropus pumilus",184,126.2,NA,NA,2,NA,NA,NA,1,232024,230.46,200.49,240.98
"3638","Chiroptera","Pteropodidae","Pteropus","Pteropus rayneri",661,NA,NA,0.98,NA,NA,NA,NA,NA,30080,14.08,192.96,262
"3639","Chiroptera","Pteropodidae","Pteropus","Pteropus rodricensis",256,134.9,154.43,1,1,360,NA,657.98,1,112,0,NA,NA
"3640","Chiroptera","Pteropodidae","Pteropus","Pteropus rufus",366,NA,NA,1.96,1,NA,NA,NA,1,359699,26.46,126.27,224.45
"3641","Chiroptera","Pteropodidae","Pteropus","Pteropus samoensis",310,NA,NA,NA,NA,NA,NA,NA,1,19596,64.72,206.67,236.67
"3642","Chiroptera","Pteropodidae","Pteropus","Pteropus sanctacrucis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3643","Chiroptera","Pteropodidae","Pteropus","Pteropus scapulatus",378,242.54,NA,1,NA,NA,NA,493.48,1,3331529,4.38,54.75,224.38
"3644","Chiroptera","Pteropodidae","Pteropus","Pteropus seychellensis",488,NA,156.83,1,1,NA,NA,NA,NA,706,187.02,NA,NA
"3645","Chiroptera","Pteropodidae","Pteropus","Pteropus speciosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,96864,161.5,170.68,236.39
"3646","Chiroptera","Pteropodidae","Pteropus","Pteropus subniger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3647","Chiroptera","Pteropodidae","Pteropus","Pteropus temmincki",250,NA,NA,NA,1,NA,NA,NA,NA,41750,17.56,248.78,243.78
"3648","Chiroptera","Pteropodidae","Pteropus","Pteropus tokudae",153,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3649","Chiroptera","Pteropodidae","Pteropus","Pteropus tonganus",557,NA,167.29,1,NA,NA,NA,NA,1,56956,33.81,172.39,228.9
"3650","Chiroptera","Pteropodidae","Pteropus","Pteropus tuberculatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,182,13,NA,NA
"3651","Chiroptera","Pteropodidae","Pteropus","Pteropus vampyrus",1040,NA,NA,1,1,NA,NA,NA,1,2054913,165.12,216.81,250.16
"3652","Chiroptera","Pteropodidae","Pteropus","Pteropus vetulus",150,NA,NA,NA,NA,NA,NA,NA,NA,16471,10,87.85,205.31
"3653","Chiroptera","Pteropodidae","Pteropus","Pteropus voeltzkowi",538,NA,152.08,1,1,NA,NA,NA,NA,914,329.99,NA,NA
"3654","Chiroptera","Pteropodidae","Pteropus","Pteropus woodfordi",122,NA,NA,NA,NA,NA,NA,NA,NA,13792,13,196.99,258.68
"3655","Scandentia","Tupaiidae","Ptilocercus","Ptilocercus lowii",42.5,43.5,NA,NA,NA,32.4,NA,NA,2,593575,98.64,232.38,251.14
"3656","Artiodactyla","Cervidae","Pudu","Pudu mephistophiles",9600,NA,NA,1,NA,120,NA,NA,NA,244304,30.31,151.56,201.98
"3657","Artiodactyla","Cervidae","Pudu","Pudu puda",9540,NA,210,1,NA,150,NA,196.16,1,223037,11.99,109.54,60.55
"3658","Rodentia","Echimyidae","Puertoricomys","Puertoricomys corozalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3659","Carnivora","Felidae","Puma","Puma concolor",53900,13300.8,92.29,2.72,0.75,240,0.02,871.04,3,22350859,23.43,109.2,181.93
"3660","Rodentia","Muridae","Punomys","Punomys lemminus",84.8,NA,NA,1.94,NA,NA,NA,NA,NA,14989,21.9,170.51,27.1
"3661","Primates","Cercopithecidae","Pygathrix","Pygathrix avunculus",9120,NA,199.99,1,NA,NA,NA,NA,NA,29615,183.59,131.32,191.18
"3662","Primates","Cercopithecidae","Pygathrix","Pygathrix bieti",11000,NA,169.99,NA,NA,NA,2.5,657.98,2,23060,10.32,182.09,25.58
"3663","Primates","Cercopithecidae","Pygathrix","Pygathrix brelichi",12300,NA,199.99,1,NA,NA,16.9,NA,1,34392,205.34,114.3,139.44
"3664","Primates","Cercopithecidae","Pygathrix","Pygathrix nemaeus",9550,NA,183,1,NA,300,NA,NA,1,267475,130.59,173.51,235.98
"3665","Primates","Cercopithecidae","Pygathrix","Pygathrix roxellana",13500,NA,199.41,1,NA,NA,4.61,NA,1,311106,190.1,73.4,90.1
"3666","Rodentia","Dipodidae","Pygeretmus","Pygeretmus platyurus",NA,NA,NA,5.17,NA,NA,NA,NA,2,955523,3.04,15.66,60.64
"3667","Rodentia","Dipodidae","Pygeretmus","Pygeretmus pumilio",52.2,NA,27.5,3.3,1.5,NA,NA,NA,1,3381878,11.35,18.95,61.22
"3668","Rodentia","Dipodidae","Pygeretmus","Pygeretmus shitkovi",NA,NA,NA,5.49,NA,NA,NA,NA,2,194200,3.73,31.63,89.23
"3669","Chiroptera","Phyllostomidae","Pygoderma","Pygoderma bilabiatum",18.5,NA,NA,0.98,1,NA,NA,NA,1,3070130,41.47,109.76,207.5
"3670","Rodentia","Heptaxodontidae","Quemisia","Quemisia gravis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3671","Artiodactyla","Cervidae","Rangifer","Rangifer tarandus",108000,NA,222.49,1,NA,242.4,2.59,644.17,1,18376464,1.07,29.21,-90.47
"3672","Artiodactyla","Bovidae","Raphicerus","Raphicerus campestris",11600,3696,210,1,NA,168,1.24,200.08,1,4930076,24.64,52.18,198.6
"3673","Artiodactyla","Bovidae","Raphicerus","Raphicerus melanotis",10400,NA,NA,NA,NA,168,10.2,NA,1,243785,47.94,33.18,157.2
"3674","Artiodactyla","Bovidae","Raphicerus","Raphicerus sharpei",9330,NA,212.91,1,NA,168,0.51,NA,1,2548307,25.4,78.96,221.75
"3675","Rodentia","Muridae","Rattus","Rattus adustus",NA,NA,NA,NA,NA,NA,NA,NA,NA,403,119,NA,NA
"3676","Rodentia","Muridae","Rattus","Rattus annandalei",198,NA,NA,NA,NA,NA,NA,NA,NA,61558,161.45,195.77,259.14
"3677","Rodentia","Muridae","Rattus","Rattus argentiventer",165,NA,21.4,8,NA,NA,NA,46.39,2,195050,227.9,157.85,262.39
"3678","Rodentia","Muridae","Rattus","Rattus baluensis",108,NA,NA,NA,NA,NA,NA,NA,2,158,89.5,227.5,236.5
"3679","Rodentia","Muridae","Rattus","Rattus bontanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,81,181,236,215
"3680","Rodentia","Muridae","Rattus","Rattus burrus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1258,14,NA,NA
"3681","Rodentia","Muridae","Rattus","Rattus colletti",146,122.94,NA,NA,NA,NA,NA,NA,NA,79228,3.61,100.53,271.05
"3682","Rodentia","Muridae","Rattus","Rattus elaphinus",131,NA,NA,NA,NA,NA,NA,NA,NA,2895,5.2,263,235
"3683","Rodentia","Muridae","Rattus","Rattus enganus",NA,NA,NA,NA,NA,NA,NA,NA,NA,403,119,NA,NA
"3684","Rodentia","Muridae","Rattus","Rattus everetti",254,NA,NA,NA,NA,NA,152,NA,2,239437,220.01,208.14,241.2
"3685","Rodentia","Muridae","Rattus","Rattus exulans",50.6,NA,21.34,3.82,3.9,NA,7200,50.58,2,1877249,125.99,163.09,239.07
"3686","Rodentia","Muridae","Rattus","Rattus feliceus",306,NA,NA,NA,NA,NA,NA,NA,NA,50,23,277,243
"3687","Rodentia","Muridae","Rattus","Rattus foramineus",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,357,NA,NA
"3688","Rodentia","Muridae","Rattus","Rattus fuscipes",125,84.36,22.98,4.48,3.3,41,1080,50.71,2,451238,29.35,75.52,157.48
"3689","Rodentia","Muridae","Rattus","Rattus giluwensis",NA,NA,NA,NA,NA,NA,NA,NA,1,2998,25.75,433.98,114.74
"3690","Rodentia","Muridae","Rattus","Rattus hainaldi",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,76,225.5,227
"3691","Rodentia","Muridae","Rattus","Rattus hoffmanni",NA,NA,NA,4.37,NA,NA,NA,NA,NA,170563,96.14,229.41,215.47
"3692","Rodentia","Muridae","Rattus","Rattus hoogerwerfi",NA,NA,NA,NA,NA,NA,NA,NA,NA,256,39.49,111.99,184.49
"3693","Rodentia","Muridae","Rattus","Rattus jobiensis",380,NA,NA,NA,NA,NA,NA,NA,NA,4824,20.33,225.99,252
"3694","Rodentia","Muridae","Rattus","Rattus koopmani",NA,NA,NA,NA,NA,NA,NA,NA,NA,2365,31,245,240.5
"3695","Rodentia","Muridae","Rattus","Rattus korinchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,7261,145.45,292.49,220.2
"3696","Rodentia","Muridae","Rattus","Rattus leucopus",201,NA,NA,3.5,NA,NA,NA,92.55,2,362571,6.1,223.09,239.38
"3697","Rodentia","Muridae","Rattus","Rattus losea",105,NA,NA,NA,NA,NA,NA,NA,NA,367079,228.75,151.3,230.13
"3698","Rodentia","Muridae","Rattus","Rattus lugens",NA,NA,NA,NA,NA,NA,NA,NA,NA,6045,55.33,340,259
"3699","Rodentia","Muridae","Rattus","Rattus lutreolus",106,63.22,24.82,4.09,2.4,29,567,52.01,2,336333,33.01,77,144.66
"3700","Rodentia","Muridae","Rattus","Rattus macleari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3701","Rodentia","Muridae","Rattus","Rattus marmosurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,106195,64.4,226.99,209.36
"3702","Rodentia","Muridae","Rattus","Rattus mindorensis",NA,NA,NA,6.41,NA,NA,NA,NA,2,9913,161.33,196.39,239.81
"3703","Rodentia","Muridae","Rattus","Rattus mollicomulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,160,181,236,215
"3704","Rodentia","Muridae","Rattus","Rattus montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,292,379.46,180.99,223.99
"3705","Rodentia","Muridae","Rattus","Rattus mordax",230,NA,NA,2.47,NA,NA,NA,NA,1,97464,11.45,223.18,208.83
"3706","Rodentia","Muridae","Rattus","Rattus morotaiensis",148,NA,NA,NA,NA,NA,NA,NA,NA,2299,65.19,174,249
"3707","Rodentia","Muridae","Rattus","Rattus nativitatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3708","Rodentia","Muridae","Rattus","Rattus nitidus",100,NA,NA,3.09,NA,NA,NA,NA,NA,1192451,179.29,149.37,164.83
"3709","Rodentia","Muridae","Rattus","Rattus norvegicus",283,NA,21.74,9,3.5,NA,NA,47.68,1,NA,NA,NA,NA
"3710","Rodentia","Muridae","Rattus","Rattus novaeguineae",133,NA,NA,5.39,NA,NA,NA,NA,NA,29467,15,319.33,175.93
"3711","Rodentia","Muridae","Rattus","Rattus osgoodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,231,67.28,139,210.25
"3712","Rodentia","Muridae","Rattus","Rattus palmarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,126,168,NA,NA
"3713","Rodentia","Muridae","Rattus","Rattus pelurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,2365,31,245,240.5
"3714","Rodentia","Muridae","Rattus","Rattus praetor",194,NA,NA,3.63,NA,NA,NA,NA,NA,288916,8.04,215.06,248.31
"3715","Rodentia","Muridae","Rattus","Rattus ranjiniae",NA,NA,NA,NA,NA,NA,NA,NA,NA,3657,1493.21,194.28,268.66
"3716","Rodentia","Muridae","Rattus","Rattus rattus",143,NA,23.45,5.89,3.75,50.4,2660,100.36,2,NA,NA,NA,NA
"3717","Rodentia","Muridae","Rattus","Rattus sanila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3718","Rodentia","Muridae","Rattus","Rattus sikkimensis",NA,NA,NA,9.99,NA,NA,NA,NA,2,354405,196.69,167.27,170.71
"3719","Rodentia","Muridae","Rattus","Rattus simalurensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,38,NA,NA
"3720","Rodentia","Muridae","Rattus","Rattus sordidus",157,106.59,21.92,5.83,NA,NA,NA,45.19,NA,467957,7.53,132.05,233.2
"3721","Rodentia","Muridae","Rattus","Rattus steini",151,NA,NA,3.66,NA,NA,NA,NA,2,238700,9.68,275.17,210.96
"3722","Rodentia","Muridae","Rattus","Rattus stoicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,2372,52,NA,NA
"3723","Rodentia","Muridae","Rattus","Rattus tanezumi",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724","Rodentia","Muridae","Rattus","Rattus tawitawiensis",NA,NA,NA,NA,NA,NA,NA,NA,2,626,197.5,NA,NA
"3725","Rodentia","Muridae","Rattus","Rattus timorensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,384,67.99,89.49,234
"3726","Rodentia","Muridae","Rattus","Rattus tiomanicus",119,NA,21.99,3.87,NA,NA,4950,NA,2,1516498,150.42,237.71,248.63
"3727","Rodentia","Muridae","Rattus","Rattus tunneyi",169,NA,22.35,5.35,NA,NA,NA,133.68,NA,689461,5.5,79.94,241.57
"3728","Rodentia","Muridae","Rattus","Rattus turkestanicus",NA,NA,NA,4.24,NA,NA,NA,NA,NA,1801008,73.36,75.78,56.07
"3729","Rodentia","Muridae","Rattus","Rattus villosissimus",222,145.84,NA,NA,NA,NA,3010,NA,NA,1853723,0.03,35.29,238.05
"3730","Rodentia","Muridae","Rattus","Rattus xanthurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,33179,107.8,228.54,216.99
"3731","Rodentia","Sciuridae","Ratufa","Ratufa affinis",1160,NA,NA,NA,NA,NA,23.3,NA,2,1344098,72.22,242.13,248.84
"3732","Rodentia","Sciuridae","Ratufa","Ratufa bicolor",1610,NA,31.5,1,NA,121,9.88,NA,2,2430224,163.32,170.15,219.57
"3733","Rodentia","Sciuridae","Ratufa","Ratufa indica",1060,NA,83.64,NA,NA,NA,NA,NA,2,388206,404.86,121.06,256.12
"3734","Rodentia","Sciuridae","Ratufa","Ratufa macroura",1330,NA,28,3.74,1.5,NA,NA,646.36,2,117108,506.25,136.29,264.31
"3735","Artiodactyla","Bovidae","Redunca","Redunca arundinum",57700,NA,220.52,1,NA,201,0.63,NA,1,5149999,24.54,86.11,218.56
"3736","Artiodactyla","Bovidae","Redunca","Redunca fulvorufula",28900,NA,223,NA,NA,147.96,7.72,283.42,1,1134766,60.83,66.93,194.07
"3737","Artiodactyla","Bovidae","Redunca","Redunca redunca",42700,NA,228.12,1,NA,216,1.01,NA,1,6462305,45.47,91.58,247.37
"3738","Rodentia","Muridae","Reithrodon","Reithrodon auritus",79.8,76.81,NA,3.87,NA,66,62,63.4,1,1534978,19.63,46.21,126.02
"3739","Rodentia","Muridae","Reithrodontomys","Reithrodontomys brevirostris",12.9,NA,NA,3.4,NA,NA,NA,NA,NA,20740,71.68,191.98,223.38
"3740","Rodentia","Muridae","Reithrodontomys","Reithrodontomys burti",20,NA,NA,NA,NA,NA,NA,NA,NA,90816,31.82,26.17,225.82
"3741","Rodentia","Muridae","Reithrodontomys","Reithrodontomys chrysopsis",19,NA,NA,3.4,NA,NA,382,NA,NA,53950,274.26,89.52,177.45
"3742","Rodentia","Muridae","Reithrodontomys","Reithrodontomys creper",22.8,NA,NA,1.94,NA,NA,NA,NA,NA,21121,73.01,230.99,250.92
"3743","Rodentia","Muridae","Reithrodontomys","Reithrodontomys darienensis",13,NA,NA,3.89,NA,NA,NA,NA,NA,48258,29.3,188.64,252.68
